,Source,Target,Weight,Type
441,HAMILTON_federalist71,HAMILTON_federalist78,1,undirected
442,HAMILTON_federalist72,HAMILTON_federalist22,7,undirected
443,HAMILTON_federalist72,HAMILTON_federalist30,1,undirected
444,HAMILTON_federalist72,HAMILTON_federalist65,1,undirected
445,HAMILTON_federalist72,HAMILTON_federalist70,8,undirected
446,HAMILTON_federalist72,HAMILTON_federalist71,46,undirected
447,HAMILTON_federalist72,HAMILTON_federalist76,15,undirected
448,HAMILTON_federalist73,HAMILTON_federalist29,1,undirected
449,HAMILTON_federalist73,HAMILTON_federalist66,21,undirected
450,HAMILTON_federalist73,HAMILTON_federalist67,1,undirected
451,HAMILTON_federalist73,HAMILTON_federalist68,2,undirected
452,HAMILTON_federalist73,HAMILTON_federalist70,7,undirected
453,HAMILTON_federalist73,HAMILTON_federalist71,54,undirected
454,HAMILTON_federalist73,HAMILTON_federalist74,5,undirected
455,HAMILTON_federalist73,HAMILTON_federalist75,7,undirected
456,HAMILTON_federalist73,HAMILTON_federalist76,15,undirected
457,HAMILTON_federalist73,HAMILTON_federalist77,33,undirected
458,HAMILTON_federalist73,MADISON_federalist48,2,undirected
459,HAMILTON_federalist74,HAMILTON_federalist13,6,undirected
460,HAMILTON_federalist74,HAMILTON_federalist22,5,undirected
461,HAMILTON_federalist74,HAMILTON_federalist29,19,undirected
462,HAMILTON_federalist74,HAMILTON_federalist65,1,undirected
463,HAMILTON_federalist74,HAMILTON_federalist68,7,undirected
464,HAMILTON_federalist74,HAMILTON_federalist69,5,undirected
465,HAMILTON_federalist74,HAMILTON_federalist73,5,undirected
466,HAMILTON_federalist74,HAMILTON_federalist75,1,undirected
467,HAMILTON_federalist74,HAMILTON_federalist76,13,undirected
468,HAMILTON_federalist74,HAMILTON_federalist77,1,undirected
469,HAMILTON_federalist74,HAMILTON_federalist79,2,undirected
470,HAMILTON_federalist74,HAMILTON_federalist81,3,undirected
471,HAMILTON_federalist75,HAMILTON_federalist22,15,undirected
472,HAMILTON_federalist75,HAMILTON_federalist65,2,undirected
473,HAMILTON_federalist75,HAMILTON_federalist66,25,undirected
474,HAMILTON_federalist75,HAMILTON_federalist67,3,undirected
475,HAMILTON_federalist75,HAMILTON_federalist68,4,undirected
476,HAMILTON_federalist75,HAMILTON_federalist73,7,undirected
477,HAMILTON_federalist75,HAMILTON_federalist74,1,undirected
478,HAMILTON_federalist75,HAMILTON_federalist76,1,undirected
479,HAMILTON_federalist75,HAMILTON_federalist77,14,undirected
480,HAMILTON_federalist75,MADISON_federalist47,2,undirected
481,HAMILTON_federalist76,HAMILTON_federalist65,23,undirected
482,HAMILTON_federalist76,HAMILTON_federalist66,30,undirected
483,HAMILTON_federalist76,HAMILTON_federalist67,3,undirected
484,HAMILTON_federalist76,HAMILTON_federalist68,29,undirected
485,HAMILTON_federalist76,HAMILTON_federalist70,2,undirected
486,HAMILTON_federalist76,HAMILTON_federalist72,15,undirected
487,HAMILTON_federalist76,HAMILTON_federalist73,15,undirected
488,HAMILTON_federalist76,HAMILTON_federalist74,13,undirected
489,HAMILTON_federalist76,HAMILTON_federalist75,1,undirected
490,HAMILTON_federalist76,HAMILTON_federalist77,13,undirected
491,HAMILTON_federalist76,HAMILTON_federalist79,7,undirected
492,HAMILTON_federalist77,HAMILTON_federalist65,5,undirected
493,HAMILTON_federalist77,HAMILTON_federalist66,3,undirected
494,HAMILTON_federalist77,HAMILTON_federalist68,10,undirected
495,HAMILTON_federalist77,HAMILTON_federalist69,14,undirected
496,HAMILTON_federalist77,HAMILTON_federalist70,10,undirected
497,HAMILTON_federalist77,HAMILTON_federalist73,33,undirected
498,HAMILTON_federalist77,HAMILTON_federalist74,1,undirected
499,HAMILTON_federalist77,HAMILTON_federalist75,14,undirected
500,HAMILTON_federalist77,HAMILTON_federalist76,13,undirected
501,HAMILTON_federalist77,HAMILTON_federalist79,7,undirected
502,HAMILTON_federalist78,HAMILTON_federalist22,3,undirected
503,HAMILTON_federalist78,HAMILTON_federalist33,2,undirected
504,HAMILTON_federalist78,HAMILTON_federalist35,3,undirected
505,HAMILTON_federalist78,HAMILTON_federalist36,2,undirected
506,HAMILTON_federalist78,HAMILTON_federalist60,2,undirected
507,HAMILTON_federalist78,HAMILTON_federalist65,2,undirected
508,HAMILTON_federalist78,HAMILTON_federalist69,8,undirected
509,HAMILTON_federalist78,HAMILTON_federalist70,1,undirected
510,HAMILTON_federalist78,HAMILTON_federalist71,1,undirected
511,HAMILTON_federalist78,HAMILTON_federalist79,9,undirected
512,HAMILTON_federalist78,HAMILTON_federalist81,49,undirected
513,HAMILTON_federalist78,HAMILTON_federalist82,4,undirected
514,HAMILTON_federalist78,HAMILTON_federalist83,12,undirected
515,HAMILTON_federalist78,HAMILTON_federalist84,18,undirected
516,HAMILTON_federalist78,MADISON_federalist37,1,undirected
517,HAMILTON_federalist78,MADISON_federalist39,5,undirected
518,HAMILTON_federalist78,MADISON_federalist47,3,undirected
519,HAMILTON_federalist78,MADISON_federalist48,2,undirected
520,HAMILTON_federalist79,HAMILTON_federalist22,2,undirected
521,HAMILTON_federalist79,HAMILTON_federalist30,1,undirected
522,HAMILTON_federalist79,HAMILTON_federalist61,15,undirected
523,HAMILTON_federalist79,HAMILTON_federalist67,5,undirected
524,HAMILTON_federalist79,HAMILTON_federalist68,5,undirected
525,HAMILTON_federalist79,HAMILTON_federalist74,2,undirected
526,HAMILTON_federalist79,HAMILTON_federalist76,7,undirected
527,HAMILTON_federalist79,HAMILTON_federalist77,7,undirected
528,HAMILTON_federalist79,HAMILTON_federalist78,9,undirected
529,HAMILTON_federalist79,HAMILTON_federalist81,1,undirected
530,HAMILTON_federalist79,HAMILTON_federalist84,3,undirected
531,HAMILTON_federalist79,MADISON_federalist38,3,undirected
532,HAMILTON_federalist8,HAMILTON_federalist11,14,undirected
533,HAMILTON_federalist8,HAMILTON_federalist12,19,undirected
534,HAMILTON_federalist8,HAMILTON_federalist13,1,undirected
535,HAMILTON_federalist8,HAMILTON_federalist25,47,undirected
536,HAMILTON_federalist8,HAMILTON_federalist26,6,undirected
537,HAMILTON_federalist8,HAMILTON_federalist28,4,undirected
538,HAMILTON_federalist8,HAMILTON_federalist83,3,undirected
539,HAMILTON_federalist8,HAMILTON_federalist9,18,undirected
540,HAMILTON_federalist8,MADISON_federalist37,3,undirected
541,HAMILTON_federalist8,MADISON_federalist41,3,undirected
542,HAMILTON_federalist80,HAMILTON_federalist33,2,undirected
543,HAMILTON_federalist80,HAMILTON_federalist34,2,undirected
544,HAMILTON_federalist80,HAMILTON_federalist36,2,undirected
545,HAMILTON_federalist80,HAMILTON_federalist81,33,undirected
546,HAMILTON_federalist80,HAMILTON_federalist82,16,undirected
547,HAMILTON_federalist80,HAMILTON_federalist83,18,undirected
548,HAMILTON_federalist80,HAMILTON_federalist84,1,undirected
549,HAMILTON_federalist80,MADISON_federalist14,1,undirected
550,HAMILTON_federalist80,MADISON_federalist42,7,undirected
551,HAMILTON_federalist80,MADISON_federalist43,4,undirected
552,HAMILTON_federalist80,MADISON_federalist44,8,undirected
553,HAMILTON_federalist81,HAMILTON_federalist22,5,undirected
554,HAMILTON_federalist81,HAMILTON_federalist32,9,undirected
555,HAMILTON_federalist81,HAMILTON_federalist33,11,undirected
556,HAMILTON_federalist81,HAMILTON_federalist36,5,undirected
557,HAMILTON_federalist81,HAMILTON_federalist59,3,undirected
558,HAMILTON_federalist81,HAMILTON_federalist60,3,undirected
559,HAMILTON_federalist81,HAMILTON_federalist61,2,undirected
560,HAMILTON_federalist81,HAMILTON_federalist65,13,undirected
561,HAMILTON_federalist81,HAMILTON_federalist67,4,undirected
562,HAMILTON_federalist81,HAMILTON_federalist69,1,undirected
563,HAMILTON_federalist81,HAMILTON_federalist74,3,undirected
564,HAMILTON_federalist81,HAMILTON_federalist78,49,undirected
565,HAMILTON_federalist81,HAMILTON_federalist79,1,undirected
566,HAMILTON_federalist81,HAMILTON_federalist80,33,undirected
567,HAMILTON_federalist81,HAMILTON_federalist82,30,undirected
568,HAMILTON_federalist81,HAMILTON_federalist83,60,undirected
569,HAMILTON_federalist81,HAMILTON_federalist84,26,undirected
570,HAMILTON_federalist81,HAMILTON_federalist85,3,undirected
571,HAMILTON_federalist81,MADISON_federalist39,1,undirected
572,HAMILTON_federalist81,MADISON_federalist42,6,undirected
573,HAMILTON_federalist81,MADISON_federalist43,1,undirected
574,HAMILTON_federalist82,HAMILTON_federalist32,23,undirected
575,HAMILTON_federalist82,HAMILTON_federalist33,1,undirected
576,HAMILTON_federalist82,HAMILTON_federalist36,2,undirected
577,HAMILTON_federalist82,HAMILTON_federalist78,4,undirected
578,HAMILTON_federalist82,HAMILTON_federalist80,16,undirected
579,HAMILTON_federalist82,HAMILTON_federalist81,30,undirected
580,HAMILTON_federalist83,HAMILTON_federalist15,1,undirected
581,HAMILTON_federalist83,HAMILTON_federalist21,3,undirected
582,HAMILTON_federalist83,HAMILTON_federalist22,1,undirected
583,HAMILTON_federalist83,HAMILTON_federalist24,1,undirected
584,HAMILTON_federalist83,HAMILTON_federalist34,3,undirected
585,HAMILTON_federalist83,HAMILTON_federalist36,9,undirected
586,HAMILTON_federalist83,HAMILTON_federalist60,1,undirected
587,HAMILTON_federalist83,HAMILTON_federalist69,3,undirected
588,HAMILTON_federalist83,HAMILTON_federalist78,12,undirected
589,HAMILTON_federalist83,HAMILTON_federalist8,3,undirected
590,HAMILTON_federalist83,HAMILTON_federalist80,18,undirected
591,HAMILTON_federalist83,HAMILTON_federalist81,60,undirected
592,HAMILTON_federalist83,HAMILTON_federalist84,26,undirected
593,HAMILTON_federalist83,HAMILTON_federalist85,17,undirected
594,HAMILTON_federalist83,HAMILTON_federalist9,1,undirected
595,HAMILTON_federalist83,MADISON_federalist39,2,undirected
596,HAMILTON_federalist83,MADISON_federalist58,3,undirected
597,HAMILTON_federalist84,HAMILTON_federalist1,4,undirected
598,HAMILTON_federalist84,HAMILTON_federalist22,7,undirected
599,HAMILTON_federalist84,HAMILTON_federalist59,1,undirected
600,HAMILTON_federalist84,HAMILTON_federalist69,8,undirected
601,HAMILTON_federalist84,HAMILTON_federalist78,18,undirected
602,HAMILTON_federalist84,HAMILTON_federalist79,3,undirected
603,HAMILTON_federalist84,HAMILTON_federalist80,1,undirected
604,HAMILTON_federalist84,HAMILTON_federalist81,26,undirected
605,HAMILTON_federalist84,HAMILTON_federalist83,26,undirected
606,HAMILTON_federalist84,HAMILTON_federalist85,32,undirected
607,HAMILTON_federalist84,MADISON_federalist38,23,undirected
608,HAMILTON_federalist84,MADISON_federalist40,1,undirected
609,HAMILTON_federalist84,MADISON_federalist43,1,undirected
610,HAMILTON_federalist84,MADISON_federalist44,5,undirected
611,HAMILTON_federalist85,HAMILTON_federalist1,27,undirected
612,HAMILTON_federalist85,HAMILTON_federalist15,4,undirected
613,HAMILTON_federalist85,HAMILTON_federalist22,6,undirected
614,HAMILTON_federalist85,HAMILTON_federalist67,11,undirected
615,HAMILTON_federalist85,HAMILTON_federalist70,10,undirected
616,HAMILTON_federalist85,HAMILTON_federalist81,3,undirected
617,HAMILTON_federalist85,HAMILTON_federalist83,17,undirected
618,HAMILTON_federalist85,HAMILTON_federalist84,32,undirected
619,HAMILTON_federalist85,MADISON_federalist37,7,undirected
620,HAMILTON_federalist85,MADISON_federalist38,5,undirected
621,HAMILTON_federalist9,HAMILTON_federalist1,1,undirected
622,HAMILTON_federalist9,HAMILTON_federalist12,4,undirected
623,HAMILTON_federalist9,HAMILTON_federalist13,1,undirected
624,HAMILTON_federalist9,HAMILTON_federalist15,1,undirected
625,HAMILTON_federalist9,HAMILTON_federalist16,43,undirected
626,HAMILTON_federalist9,HAMILTON_federalist22,1,undirected
627,HAMILTON_federalist9,HAMILTON_federalist24,3,undirected
628,HAMILTON_federalist9,HAMILTON_federalist6,10,undirected
629,HAMILTON_federalist9,HAMILTON_federalist70,5,undirected
630,HAMILTON_federalist9,HAMILTON_federalist8,18,undirected
631,HAMILTON_federalist9,HAMILTON_federalist83,1,undirected
632,HAMILTON_federalist9,JAY_federalist2,4,undirected
633,HAMILTON_federalist9,MADISON_federalist14,22,undirected
634,HAMILTON_federalist9,MADISON_federalist37,4,undirected
635,HAMILTON_federalist9,MADISON_federalist38,10,undirected
636,HAMILTON_federalist9,MADISON_federalist39,2,undirected
637,HAMILTON_federalist9,MADISON_federalist40,3,undirected
638,HAMILTON_federalist9,MADISON_federalist45,1,undirected
639,HAMILTON_federalist9,MADISON_federalist47,1,undirected
640,JAY_federalist2,HAMILTON_federalist1,10,undirected
641,JAY_federalist2,HAMILTON_federalist15,13,undirected
642,JAY_federalist2,HAMILTON_federalist22,1,undirected
643,JAY_federalist2,HAMILTON_federalist6,1,undirected
644,JAY_federalist2,HAMILTON_federalist9,4,undirected
645,JAY_federalist2,JAY_federalist3,4,undirected
646,JAY_federalist2,JAY_federalist5,13,undirected
647,JAY_federalist2,MADISON_federalist14,3,undirected
648,JAY_federalist2,MADISON_federalist37,23,undirected
649,JAY_federalist2,MADISON_federalist38,3,undirected
650,JAY_federalist2,MADISON_federalist40,3,undirected
651,JAY_federalist2,MADISON_federalist46,3,undirected
652,JAY_federalist3,HAMILTON_federalist11,4,undirected
653,JAY_federalist3,HAMILTON_federalist22,3,undirected
654,JAY_federalist3,JAY_federalist2,4,undirected
655,JAY_federalist3,JAY_federalist4,53,undirected
656,JAY_federalist3,JAY_federalist5,14,undirected
657,JAY_federalist3,JAY_federalist64,9,undirected
658,JAY_federalist3,MADISON_federalist46,1,undirected
659,JAY_federalist4,HAMILTON_federalist11,13,undirected
660,JAY_federalist4,HAMILTON_federalist13,5,undirected
661,JAY_federalist4,JAY_federalist3,53,undirected
662,JAY_federalist4,JAY_federalist5,52,undirected
663,JAY_federalist4,MADISON_federalist10,1,undirected
664,JAY_federalist5,HAMILTON_federalist11,13,undirected
665,JAY_federalist5,JAY_federalist2,13,undirected
666,JAY_federalist5,JAY_federalist3,14,undirected
667,JAY_federalist5,JAY_federalist4,52,undirected
668,JAY_federalist64,HAMILTON_federalist22,9,undirected
669,JAY_federalist64,HAMILTON_federalist35,4,undirected
670,JAY_federalist64,HAMILTON_federalist66,5,undirected
671,JAY_federalist64,HAMILTON_federalist68,2,undirected
672,JAY_federalist64,HAMILTON_federalist69,1,undirected
673,JAY_federalist64,HAMILTON_federalist70,7,undirected
674,JAY_federalist64,JAY_federalist3,9,undirected
675,JAY_federalist64,MADISON_federalist37,12,undirected
676,JAY_federalist64,MADISON_federalist38,7,undirected
677,JAY_federalist64,MADISON_federalist46,13,undirected
678,MADISON_federalist10,HAMILTON_federalist12,2,undirected
679,MADISON_federalist10,HAMILTON_federalist22,9,undirected
680,MADISON_federalist10,HAMILTON_federalist35,9,undirected
681,MADISON_federalist10,HAMILTON_federalist60,3,undirected
682,MADISON_federalist10,HAMILTON_federalist70,3,undirected
683,MADISON_federalist10,JAY_federalist4,1,undirected
684,MADISON_federalist10,MADISON_federalist37,19,undirected
685,MADISON_federalist10,MADISON_federalist38,9,undirected
686,MADISON_federalist10,MADISON_federalist46,6,undirected
687,MADISON_federalist14,HAMILTON_federalist1,5,undirected
688,MADISON_federalist14,HAMILTON_federalist13,1,undirected
689,MADISON_federalist14,HAMILTON_federalist17,4,undirected
690,MADISON_federalist14,HAMILTON_federalist21,3,undirected
691,MADISON_federalist14,HAMILTON_federalist22,2,undirected
692,MADISON_federalist14,HAMILTON_federalist80,1,undirected
693,MADISON_federalist14,HAMILTON_federalist9,22,undirected
694,MADISON_federalist14,JAY_federalist2,3,undirected
695,MADISON_federalist14,MADISON_federalist37,29,undirected
696,MADISON_federalist14,MADISON_federalist38,1,undirected
697,MADISON_federalist14,MADISON_federalist41,12,undirected
698,MADISON_federalist14,MADISON_federalist43,12,undirected
699,MADISON_federalist14,MADISON_federalist45,2,undirected
700,MADISON_federalist14,MADISON_federalist46,3,undirected
701,MADISON_federalist14,MADISON_federalist58,13,undirected
702,MADISON_federalist37,HAMILTON_federalist12,6,undirected
703,MADISON_federalist37,HAMILTON_federalist22,2,undirected
704,MADISON_federalist37,HAMILTON_federalist78,1,undirected
705,MADISON_federalist37,HAMILTON_federalist8,3,undirected
706,MADISON_federalist37,HAMILTON_federalist85,7,undirected
707,MADISON_federalist37,HAMILTON_federalist9,4,undirected
708,MADISON_federalist37,JAY_federalist2,23,undirected
709,MADISON_federalist37,JAY_federalist64,12,undirected
710,MADISON_federalist37,MADISON_federalist10,19,undirected
711,MADISON_federalist37,MADISON_federalist14,29,undirected
712,MADISON_federalist37,MADISON_federalist38,11,undirected
713,MADISON_federalist37,MADISON_federalist40,4,undirected
714,MADISON_federalist37,MADISON_federalist43,20,undirected
715,MADISON_federalist37,MADISON_federalist45,1,undirected
716,MADISON_federalist37,MADISON_federalist46,2,undirected
717,MADISON_federalist37,MADISON_federalist48,6,undirected
718,MADISON_federalist37,MADISON_federalist58,1,undirected
719,MADISON_federalist38,HAMILTON_federalist13,1,undirected
720,MADISON_federalist38,HAMILTON_federalist22,28,undirected
721,MADISON_federalist38,HAMILTON_federalist35,1,undirected
722,MADISON_federalist38,HAMILTON_federalist59,1,undirected
723,MADISON_federalist38,HAMILTON_federalist61,2,undirected
724,MADISON_federalist38,HAMILTON_federalist69,5,undirected
725,MADISON_federalist38,HAMILTON_federalist70,5,undirected
726,MADISON_federalist38,HAMILTON_federalist79,3,undirected
727,MADISON_federalist38,HAMILTON_federalist84,23,undirected
728,MADISON_federalist38,HAMILTON_federalist85,5,undirected
729,MADISON_federalist38,HAMILTON_federalist9,10,undirected
730,MADISON_federalist38,JAY_federalist2,3,undirected
731,MADISON_federalist38,JAY_federalist64,7,undirected
732,MADISON_federalist38,MADISON_federalist10,9,undirected
733,MADISON_federalist38,MADISON_federalist14,1,undirected
734,MADISON_federalist38,MADISON_federalist37,11,undirected
735,MADISON_federalist38,MADISON_federalist39,4,undirected
736,MADISON_federalist38,MADISON_federalist40,35,undirected
737,MADISON_federalist38,MADISON_federalist41,20,undirected
738,MADISON_federalist38,MADISON_federalist43,17,undirected
739,MADISON_federalist38,MADISON_federalist46,16,undirected
740,MADISON_federalist38,MADISON_federalist47,6,undirected
741,MADISON_federalist38,MADISON_federalist48,22,undirected
742,MADISON_federalist39,HAMILTON_federalist22,3,undirected
743,MADISON_federalist39,HAMILTON_federalist69,2,undirected
744,MADISON_federalist39,HAMILTON_federalist78,5,undirected
745,MADISON_federalist39,HAMILTON_federalist81,1,undirected
746,MADISON_federalist39,HAMILTON_federalist83,2,undirected
747,MADISON_federalist39,HAMILTON_federalist9,2,undirected
748,MADISON_federalist39,MADISON_federalist38,4,undirected
749,MADISON_federalist39,MADISON_federalist40,4,undirected
750,MADISON_federalist39,MADISON_federalist41,1,undirected
751,MADISON_federalist39,MADISON_federalist43,29,undirected
752,MADISON_federalist39,MADISON_federalist45,2,undirected
753,MADISON_federalist39,MADISON_federalist47,18,undirected
754,MADISON_federalist40,HAMILTON_federalist22,1,undirected
755,MADISON_federalist40,HAMILTON_federalist67,5,undirected
756,MADISON_federalist40,HAMILTON_federalist84,1,undirected
757,MADISON_federalist40,HAMILTON_federalist9,3,undirected
758,MADISON_federalist40,JAY_federalist2,3,undirected
759,MADISON_federalist40,MADISON_federalist37,4,undirected
760,MADISON_federalist40,MADISON_federalist38,35,undirected
761,MADISON_federalist40,MADISON_federalist39,4,undirected
762,MADISON_federalist40,MADISON_federalist43,5,undirected
763,MADISON_federalist40,MADISON_federalist44,19,undirected
764,MADISON_federalist40,MADISON_federalist45,3,undirected
765,MADISON_federalist40,MADISON_federalist48,7,undirected
766,MADISON_federalist41,HAMILTON_federalist22,9,undirected
767,MADISON_federalist41,HAMILTON_federalist24,7,undirected
768,MADISON_federalist41,HAMILTON_federalist26,1,undirected
769,MADISON_federalist41,HAMILTON_federalist29,13,undirected
770,MADISON_federalist41,HAMILTON_federalist33,3,undirected
771,MADISON_federalist41,HAMILTON_federalist8,3,undirected
772,MADISON_federalist41,MADISON_federalist14,12,undirected
773,MADISON_federalist41,MADISON_federalist38,20,undirected
774,MADISON_federalist41,MADISON_federalist39,1,undirected
775,MADISON_federalist41,MADISON_federalist42,7,undirected
776,MADISON_federalist41,MADISON_federalist43,51,undirected
777,MADISON_federalist41,MADISON_federalist44,10,undirected
778,MADISON_federalist41,MADISON_federalist45,9,undirected
779,MADISON_federalist41,MADISON_federalist58,6,undirected
780,MADISON_federalist42,HAMILTON_federalist22,1,undirected
781,MADISON_federalist42,HAMILTON_federalist32,5,undirected
782,MADISON_federalist42,HAMILTON_federalist67,1,undirected
783,MADISON_federalist42,HAMILTON_federalist80,7,undirected
784,MADISON_federalist42,HAMILTON_federalist81,6,undirected
785,MADISON_federalist42,MADISON_federalist41,7,undirected
786,MADISON_federalist42,MADISON_federalist43,50,undirected
787,MADISON_federalist42,MADISON_federalist44,39,undirected
788,MADISON_federalist42,MADISON_federalist47,1,undirected
789,MADISON_federalist42,MADISON_federalist58,1,undirected
790,MADISON_federalist43,HAMILTON_federalist21,2,undirected
791,MADISON_federalist43,HAMILTON_federalist22,1,undirected
792,MADISON_federalist43,HAMILTON_federalist32,3,undirected
793,MADISON_federalist43,HAMILTON_federalist80,4,undirected
794,MADISON_federalist43,HAMILTON_federalist81,1,undirected
795,MADISON_federalist43,HAMILTON_federalist84,1,undirected
796,MADISON_federalist43,MADISON_federalist14,12,undirected
797,MADISON_federalist43,MADISON_federalist37,20,undirected
798,MADISON_federalist43,MADISON_federalist38,17,undirected
799,MADISON_federalist43,MADISON_federalist39,29,undirected
800,MADISON_federalist43,MADISON_federalist40,5,undirected
801,MADISON_federalist43,MADISON_federalist41,51,undirected
802,MADISON_federalist43,MADISON_federalist42,50,undirected
803,MADISON_federalist43,MADISON_federalist44,17,undirected
804,MADISON_federalist43,MADISON_federalist46,11,undirected
805,MADISON_federalist43,MADISON_federalist48,3,undirected
806,MADISON_federalist43,MADISON_federalist58,23,undirected
807,MADISON_federalist44,HAMILTON_federalist32,1,undirected
808,MADISON_federalist44,HAMILTON_federalist33,6,undirected
809,MADISON_federalist44,HAMILTON_federalist80,8,undirected
810,MADISON_federalist44,HAMILTON_federalist84,5,undirected
811,MADISON_federalist44,MADISON_federalist40,19,undirected
812,MADISON_federalist44,MADISON_federalist41,10,undirected
813,MADISON_federalist44,MADISON_federalist42,39,undirected
814,MADISON_federalist44,MADISON_federalist43,17,undirected
815,MADISON_federalist45,HAMILTON_federalist17,4,undirected
816,MADISON_federalist45,HAMILTON_federalist36,2,undirected
817,MADISON_federalist45,HAMILTON_federalist9,1,undirected
818,MADISON_federalist45,MADISON_federalist14,2,undirected
819,MADISON_federalist45,MADISON_federalist37,1,undirected
820,MADISON_federalist45,MADISON_federalist39,2,undirected
821,MADISON_federalist45,MADISON_federalist40,3,undirected
822,MADISON_federalist45,MADISON_federalist41,9,undirected
823,MADISON_federalist45,MADISON_federalist46,41,undirected
824,MADISON_federalist45,MADISON_federalist58,6,undirected
825,MADISON_federalist46,HAMILTON_federalist11,7,undirected
826,MADISON_federalist46,HAMILTON_federalist17,1,undirected
827,MADISON_federalist46,HAMILTON_federalist35,3,undirected
828,MADISON_federalist46,HAMILTON_federalist60,18,undirected
829,MADISON_federalist46,JAY_federalist2,3,undirected
830,MADISON_federalist46,JAY_federalist3,1,undirected
831,MADISON_federalist46,JAY_federalist64,13,undirected
832,MADISON_federalist46,MADISON_federalist10,6,undirected
833,MADISON_federalist46,MADISON_federalist14,3,undirected
834,MADISON_federalist46,MADISON_federalist37,2,undirected
835,MADISON_federalist46,MADISON_federalist38,16,undirected
836,MADISON_federalist46,MADISON_federalist43,11,undirected
837,MADISON_federalist46,MADISON_federalist45,41,undirected
838,MADISON_federalist46,MADISON_federalist58,10,undirected
839,MADISON_federalist47,HAMILTON_federalist69,15,undirected
840,MADISON_federalist47,HAMILTON_federalist75,2,undirected
841,MADISON_federalist47,HAMILTON_federalist78,3,undirected
842,MADISON_federalist47,HAMILTON_federalist9,1,undirected
843,MADISON_federalist47,MADISON_federalist38,6,undirected
844,MADISON_federalist47,MADISON_federalist39,18,undirected
845,MADISON_federalist47,MADISON_federalist42,1,undirected
846,MADISON_federalist47,MADISON_federalist48,32,undirected
847,MADISON_federalist48,HAMILTON_federalist70,9,undirected
848,MADISON_federalist48,HAMILTON_federalist73,2,undirected
849,MADISON_federalist48,HAMILTON_federalist78,2,undirected
850,MADISON_federalist48,MADISON_federalist37,6,undirected
851,MADISON_federalist48,MADISON_federalist38,22,undirected
852,MADISON_federalist48,MADISON_federalist40,7,undirected
853,MADISON_federalist48,MADISON_federalist43,3,undirected
854,MADISON_federalist48,MADISON_federalist47,32,undirected
855,MADISON_federalist58,HAMILTON_federalist61,4,undirected
856,MADISON_federalist58,HAMILTON_federalist66,8,undirected
857,MADISON_federalist58,HAMILTON_federalist83,3,undirected
858,MADISON_federalist58,MADISON_federalist14,13,undirected
859,MADISON_federalist58,MADISON_federalist37,1,undirected
860,MADISON_federalist58,MADISON_federalist41,6,undirected
861,MADISON_federalist58,MADISON_federalist42,1,undirected
862,MADISON_federalist58,MADISON_federalist43,23,undirected
863,MADISON_federalist58,MADISON_federalist45,6,undirected
864,MADISON_federalist58,MADISON_federalist46,10,undirected
